"","Datum","Provincienaam","Provinciecode","Type","Aantal","AantalCumulatief"
"1",2020-02-27,"Drenthe",22,"Totaal",NA,0
"2",2020-02-28,"Drenthe",22,"Totaal",0,0
"3",2020-02-29,"Drenthe",22,"Totaal",0,0
"4",2020-03-01,"Drenthe",22,"Totaal",1,1
"5",2020-03-02,"Drenthe",22,"Totaal",0,1
"6",2020-03-03,"Drenthe",22,"Totaal",1,2
"7",2020-03-04,"Drenthe",22,"Totaal",0,2
"8",2020-03-05,"Drenthe",22,"Totaal",1,3
"9",2020-03-06,"Drenthe",22,"Totaal",0,3
"10",2020-03-07,"Drenthe",22,"Totaal",0,3
"11",2020-03-08,"Drenthe",22,"Totaal",5,8
"12",2020-03-09,"Drenthe",22,"Totaal",2,10
"13",2020-03-10,"Drenthe",22,"Totaal",2,12
"14",2020-03-11,"Drenthe",22,"Totaal",0,12
"15",2020-03-12,"Drenthe",22,"Totaal",1,13
"16",2020-03-13,"Drenthe",22,"Totaal",0,13
"17",2020-03-14,"Drenthe",22,"Totaal",2,15
"18",2020-03-15,"Drenthe",22,"Totaal",0,15
"19",2020-03-16,"Drenthe",22,"Totaal",1,16
"20",2020-03-17,"Drenthe",22,"Totaal",1,17
"21",2020-03-18,"Drenthe",22,"Totaal",5,22
"22",2020-03-19,"Drenthe",22,"Totaal",3,25
"23",2020-03-20,"Drenthe",22,"Totaal",12,37
"24",2020-03-21,"Drenthe",22,"Totaal",1,38
"25",2020-03-22,"Drenthe",22,"Totaal",4,42
"26",2020-03-23,"Drenthe",22,"Totaal",7,49
"27",2020-03-24,"Drenthe",22,"Totaal",6,55
"28",2020-03-25,"Drenthe",22,"Totaal",5,60
"29",2020-03-26,"Drenthe",22,"Totaal",11,71
"30",2020-03-27,"Drenthe",22,"Totaal",8,79
"31",2020-03-28,"Drenthe",22,"Totaal",18,97
"32",2020-03-29,"Drenthe",22,"Totaal",15,112
"33",2020-03-30,"Drenthe",22,"Totaal",4,116
"34",2020-03-31,"Drenthe",22,"Totaal",7,123
"35",2020-04-01,"Drenthe",22,"Totaal",19,142
"36",2020-04-02,"Drenthe",22,"Totaal",15,157
"37",2020-04-03,"Drenthe",22,"Totaal",13,170
"38",2020-04-04,"Drenthe",22,"Totaal",22,192
"39",2020-04-05,"Drenthe",22,"Totaal",15,207
"40",2020-04-06,"Drenthe",22,"Totaal",8,215
"41",2020-04-07,"Drenthe",22,"Totaal",4,219
"42",2020-04-08,"Drenthe",22,"Totaal",13,232
"43",2020-04-09,"Drenthe",22,"Totaal",17,249
"44",2020-04-10,"Drenthe",22,"Totaal",17,266
"45",2020-04-11,"Drenthe",22,"Totaal",23,289
"46",2020-04-12,"Drenthe",22,"Totaal",15,304
"47",2020-04-13,"Drenthe",22,"Totaal",9,313
"48",2020-04-14,"Drenthe",22,"Totaal",6,319
"49",2020-04-15,"Drenthe",22,"Totaal",6,325
"50",2020-04-16,"Drenthe",22,"Totaal",15,340
"51",2020-04-17,"Drenthe",22,"Totaal",15,355
"52",2020-04-18,"Drenthe",22,"Totaal",18,373
"53",2020-04-19,"Drenthe",22,"Totaal",12,385
"54",2020-04-20,"Drenthe",22,"Totaal",9,394
"55",2020-04-21,"Drenthe",22,"Totaal",6,400
"56",2020-04-22,"Drenthe",22,"Totaal",5,405
"57",2020-04-23,"Drenthe",22,"Totaal",16,421
"58",2020-04-24,"Drenthe",22,"Totaal",16,437
"59",2020-04-25,"Drenthe",22,"Totaal",12,449
"60",2020-04-26,"Drenthe",22,"Totaal",0,449
"61",2020-04-27,"Drenthe",22,"Totaal",12,461
"62",2020-04-28,"Drenthe",22,"Totaal",0,461
"63",2020-04-29,"Drenthe",22,"Totaal",6,467
"64",2020-04-30,"Drenthe",22,"Totaal",6,473
"65",2020-05-01,"Drenthe",22,"Totaal",2,475
"66",2020-05-02,"Drenthe",22,"Totaal",6,481
"67",2020-05-03,"Drenthe",22,"Totaal",0,481
"68",2020-05-04,"Drenthe",22,"Totaal",4,485
"69",2020-05-05,"Drenthe",22,"Totaal",4,489
"70",2020-05-06,"Drenthe",22,"Totaal",2,491
"71",2020-05-07,"Drenthe",22,"Totaal",0,491
"72",2020-05-08,"Drenthe",22,"Totaal",1,492
"73",2020-05-09,"Drenthe",22,"Totaal",1,493
"74",2020-05-10,"Drenthe",22,"Totaal",1,494
"75",2020-05-11,"Drenthe",22,"Totaal",1,495
"76",2020-05-12,"Drenthe",22,"Totaal",1,496
"77",2020-05-13,"Drenthe",22,"Totaal",1,497
"78",2020-05-14,"Drenthe",22,"Totaal",0,497
"79",2020-05-15,"Drenthe",22,"Totaal",1,498
"80",2020-05-16,"Drenthe",22,"Totaal",0,498
"81",2020-05-17,"Drenthe",22,"Totaal",0,498
"82",2020-05-18,"Drenthe",22,"Totaal",1,499
"83",2020-05-19,"Drenthe",22,"Totaal",0,499
"84",2020-05-20,"Drenthe",22,"Totaal",2,501
"85",2020-05-21,"Drenthe",22,"Totaal",0,501
"86",2020-05-22,"Drenthe",22,"Totaal",2,503
"87",2020-05-23,"Drenthe",22,"Totaal",3,506
"88",2020-05-24,"Drenthe",22,"Totaal",0,506
"89",2020-05-25,"Drenthe",22,"Totaal",1,507
"90",2020-05-26,"Drenthe",22,"Totaal",0,507
"91",2020-05-27,"Drenthe",22,"Totaal",0,507
"92",2020-05-28,"Drenthe",22,"Totaal",0,507
"93",2020-05-29,"Drenthe",22,"Totaal",0,507
"94",2020-05-30,"Drenthe",22,"Totaal",0,507
"95",2020-05-31,"Drenthe",22,"Totaal",4,511
"96",2020-06-01,"Drenthe",22,"Totaal",0,511
"97",2020-06-02,"Drenthe",22,"Totaal",2,513
"98",2020-06-03,"Drenthe",22,"Totaal",0,513
"99",2020-06-04,"Drenthe",22,"Totaal",2,515
"100",2020-06-05,"Drenthe",22,"Totaal",3,518
"101",2020-06-06,"Drenthe",22,"Totaal",1,519
"102",2020-06-07,"Drenthe",22,"Totaal",4,523
"103",2020-06-08,"Drenthe",22,"Totaal",0,523
"104",2020-06-09,"Drenthe",22,"Totaal",0,523
"105",2020-06-10,"Drenthe",22,"Totaal",1,524
"106",2020-06-11,"Drenthe",22,"Totaal",1,525
"107",2020-06-12,"Drenthe",22,"Totaal",0,525
"108",2020-06-13,"Drenthe",22,"Totaal",0,525
"109",2020-06-14,"Drenthe",22,"Totaal",3,528
"110",2020-06-15,"Drenthe",22,"Totaal",1,529
"111",2020-06-16,"Drenthe",22,"Totaal",0,529
"112",2020-06-17,"Drenthe",22,"Totaal",2,531
"113",2020-06-18,"Drenthe",22,"Totaal",1,532
"114",2020-06-19,"Drenthe",22,"Totaal",0,532
"115",2020-06-20,"Drenthe",22,"Totaal",1,533
"116",2020-06-21,"Drenthe",22,"Totaal",0,533
"117",2020-06-22,"Drenthe",22,"Totaal",0,533
"118",2020-06-23,"Drenthe",22,"Totaal",0,533
"119",2020-06-24,"Drenthe",22,"Totaal",0,533
"120",2020-06-25,"Drenthe",22,"Totaal",0,533
"121",2020-06-26,"Drenthe",22,"Totaal",0,533
"122",2020-06-27,"Drenthe",22,"Totaal",0,533
"123",2020-06-28,"Drenthe",22,"Totaal",0,533
"124",2020-06-29,"Drenthe",22,"Totaal",0,533
"125",2020-06-30,"Drenthe",22,"Totaal",0,533
"126",2020-07-01,"Drenthe",22,"Totaal",0,533
"127",2020-07-02,"Drenthe",22,"Totaal",1,534
"128",2020-07-03,"Drenthe",22,"Totaal",0,534
"129",2020-07-04,"Drenthe",22,"Totaal",-2,532
"130",2020-07-05,"Drenthe",22,"Totaal",0,532
"131",2020-07-06,"Drenthe",22,"Totaal",-1,531
"132",2020-07-07,"Drenthe",22,"Totaal",0,531
"133",2020-07-08,"Drenthe",22,"Totaal",1,532
"134",2020-07-09,"Drenthe",22,"Totaal",-1,531
"135",2020-07-10,"Drenthe",22,"Totaal",1,532
"136",2020-07-11,"Drenthe",22,"Totaal",0,532
"137",2020-07-12,"Drenthe",22,"Totaal",0,532
"138",2020-07-13,"Drenthe",22,"Totaal",0,532
"139",2020-07-14,"Drenthe",22,"Totaal",0,532
"140",2020-07-15,"Drenthe",22,"Totaal",2,534
"141",2020-07-16,"Drenthe",22,"Totaal",0,534
"142",2020-07-17,"Drenthe",22,"Totaal",2,536
"143",2020-07-18,"Drenthe",22,"Totaal",3,539
"144",2020-07-19,"Drenthe",22,"Totaal",0,539
"145",2020-07-20,"Drenthe",22,"Totaal",0,539
"146",2020-07-21,"Drenthe",22,"Totaal",1,540
"147",2020-07-22,"Drenthe",22,"Totaal",2,542
"148",2020-07-23,"Drenthe",22,"Totaal",3,545
"149",2020-07-24,"Drenthe",22,"Totaal",1,546
"150",2020-07-25,"Drenthe",22,"Totaal",2,548
"151",2020-07-26,"Drenthe",22,"Totaal",1,549
"152",2020-07-27,"Drenthe",22,"Totaal",0,549
"153",2020-07-28,"Drenthe",22,"Totaal",0,549
"154",2020-07-29,"Drenthe",22,"Totaal",0,549
"155",2020-07-30,"Drenthe",22,"Totaal",1,550
"156",2020-07-31,"Drenthe",22,"Totaal",1,551
"157",2020-08-01,"Drenthe",22,"Totaal",1,552
"158",2020-08-02,"Drenthe",22,"Totaal",1,553
"159",2020-08-03,"Drenthe",22,"Totaal",1,554
"160",2020-08-04,"Drenthe",22,"Totaal",0,554
"161",2020-08-05,"Drenthe",22,"Totaal",5,559
"162",2020-08-06,"Drenthe",22,"Totaal",3,562
"163",2020-08-07,"Drenthe",22,"Totaal",1,563
"164",2020-08-08,"Drenthe",22,"Totaal",3,566
"165",2020-08-09,"Drenthe",22,"Totaal",5,571
"166",2020-08-10,"Drenthe",22,"Totaal",0,571
"167",2020-08-11,"Drenthe",22,"Totaal",2,573
"168",2020-08-12,"Drenthe",22,"Totaal",2,575
"169",2020-08-13,"Drenthe",22,"Totaal",3,578
"170",2020-08-14,"Drenthe",22,"Totaal",1,579
"171",2020-08-15,"Drenthe",22,"Totaal",2,581
"172",2020-08-16,"Drenthe",22,"Totaal",1,582
"173",2020-08-17,"Drenthe",22,"Totaal",3,585
"174",2020-08-18,"Drenthe",22,"Totaal",1,586
"175",2020-08-19,"Drenthe",22,"Totaal",1,587
"176",2020-08-20,"Drenthe",22,"Totaal",3,590
"177",2020-08-21,"Drenthe",22,"Totaal",2,592
"178",2020-08-22,"Drenthe",22,"Totaal",3,595
"179",2020-08-23,"Drenthe",22,"Totaal",4,599
"180",2020-08-24,"Drenthe",22,"Totaal",0,599
"181",2020-08-25,"Drenthe",22,"Totaal",3,602
"182",2020-08-26,"Drenthe",22,"Totaal",1,603
"183",2020-08-27,"Drenthe",22,"Totaal",2,605
"184",2020-08-28,"Drenthe",22,"Totaal",1,606
"185",2020-08-29,"Drenthe",22,"Totaal",1,607
"186",2020-08-30,"Drenthe",22,"Totaal",2,609
"187",2020-08-31,"Drenthe",22,"Totaal",1,610
"188",2020-09-01,"Drenthe",22,"Totaal",0,610
"189",2020-09-02,"Drenthe",22,"Totaal",0,610
"190",2020-09-03,"Drenthe",22,"Totaal",2,612
"191",2020-09-04,"Drenthe",22,"Totaal",3,615
"192",2020-09-05,"Drenthe",22,"Totaal",2,617
"193",2020-09-06,"Drenthe",22,"Totaal",3,620
"194",2020-09-07,"Drenthe",22,"Totaal",6,626
"195",2020-09-08,"Drenthe",22,"Totaal",0,626
"196",2020-09-09,"Drenthe",22,"Totaal",3,629
"197",2020-09-10,"Drenthe",22,"Totaal",7,636
"198",2020-09-11,"Drenthe",22,"Totaal",1,637
"199",2020-09-12,"Drenthe",22,"Totaal",5,642
"200",2020-09-13,"Drenthe",22,"Totaal",8,650
"201",2020-09-14,"Drenthe",22,"Totaal",5,655
"202",2020-09-15,"Drenthe",22,"Totaal",8,663
"203",2020-09-16,"Drenthe",22,"Totaal",10,673
"204",2020-09-17,"Drenthe",22,"Totaal",15,688
"205",2020-09-18,"Drenthe",22,"Totaal",18,706
"206",2020-09-19,"Drenthe",22,"Totaal",16,722
"207",2020-09-20,"Drenthe",22,"Totaal",23,745
"208",2020-09-21,"Drenthe",22,"Totaal",46,791
"209",2020-09-22,"Drenthe",22,"Totaal",16,807
"210",2020-02-27,"Flevoland",24,"Totaal",NA,0
"211",2020-02-28,"Flevoland",24,"Totaal",0,0
"212",2020-02-29,"Flevoland",24,"Totaal",0,0
"213",2020-03-01,"Flevoland",24,"Totaal",0,0
"214",2020-03-02,"Flevoland",24,"Totaal",0,0
"215",2020-03-03,"Flevoland",24,"Totaal",0,0
"216",2020-03-04,"Flevoland",24,"Totaal",0,0
"217",2020-03-05,"Flevoland",24,"Totaal",1,1
"218",2020-03-06,"Flevoland",24,"Totaal",1,2
"219",2020-03-07,"Flevoland",24,"Totaal",0,2
"220",2020-03-08,"Flevoland",24,"Totaal",0,2
"221",2020-03-09,"Flevoland",24,"Totaal",0,2
"222",2020-03-10,"Flevoland",24,"Totaal",0,2
"223",2020-03-11,"Flevoland",24,"Totaal",1,3
"224",2020-03-12,"Flevoland",24,"Totaal",0,3
"225",2020-03-13,"Flevoland",24,"Totaal",4,7
"226",2020-03-14,"Flevoland",24,"Totaal",7,14
"227",2020-03-15,"Flevoland",24,"Totaal",5,19
"228",2020-03-16,"Flevoland",24,"Totaal",3,22
"229",2020-03-17,"Flevoland",24,"Totaal",2,24
"230",2020-03-18,"Flevoland",24,"Totaal",6,30
"231",2020-03-19,"Flevoland",24,"Totaal",6,36
"232",2020-03-20,"Flevoland",24,"Totaal",14,50
"233",2020-03-21,"Flevoland",24,"Totaal",1,51
"234",2020-03-22,"Flevoland",24,"Totaal",7,58
"235",2020-03-23,"Flevoland",24,"Totaal",7,65
"236",2020-03-24,"Flevoland",24,"Totaal",7,72
"237",2020-03-25,"Flevoland",24,"Totaal",11,83
"238",2020-03-26,"Flevoland",24,"Totaal",10,93
"239",2020-03-27,"Flevoland",24,"Totaal",13,106
"240",2020-03-28,"Flevoland",24,"Totaal",12,118
"241",2020-03-29,"Flevoland",24,"Totaal",17,135
"242",2020-03-30,"Flevoland",24,"Totaal",7,142
"243",2020-03-31,"Flevoland",24,"Totaal",19,161
"244",2020-04-01,"Flevoland",24,"Totaal",23,184
"245",2020-04-02,"Flevoland",24,"Totaal",14,198
"246",2020-04-03,"Flevoland",24,"Totaal",22,220
"247",2020-04-04,"Flevoland",24,"Totaal",9,229
"248",2020-04-05,"Flevoland",24,"Totaal",17,246
"249",2020-04-06,"Flevoland",24,"Totaal",7,253
"250",2020-04-07,"Flevoland",24,"Totaal",13,266
"251",2020-04-08,"Flevoland",24,"Totaal",19,285
"252",2020-04-09,"Flevoland",24,"Totaal",14,299
"253",2020-04-10,"Flevoland",24,"Totaal",28,327
"254",2020-04-11,"Flevoland",24,"Totaal",37,364
"255",2020-04-12,"Flevoland",24,"Totaal",15,379
"256",2020-04-13,"Flevoland",24,"Totaal",34,413
"257",2020-04-14,"Flevoland",24,"Totaal",8,421
"258",2020-04-15,"Flevoland",24,"Totaal",15,436
"259",2020-04-16,"Flevoland",24,"Totaal",21,457
"260",2020-04-17,"Flevoland",24,"Totaal",48,505
"261",2020-04-18,"Flevoland",24,"Totaal",46,551
"262",2020-04-19,"Flevoland",24,"Totaal",21,572
"263",2020-04-20,"Flevoland",24,"Totaal",6,578
"264",2020-04-21,"Flevoland",24,"Totaal",21,599
"265",2020-04-22,"Flevoland",24,"Totaal",21,620
"266",2020-04-23,"Flevoland",24,"Totaal",28,648
"267",2020-04-24,"Flevoland",24,"Totaal",12,660
"268",2020-04-25,"Flevoland",24,"Totaal",25,685
"269",2020-04-26,"Flevoland",24,"Totaal",21,706
"270",2020-04-27,"Flevoland",24,"Totaal",5,711
"271",2020-04-28,"Flevoland",24,"Totaal",3,714
"272",2020-04-29,"Flevoland",24,"Totaal",9,723
"273",2020-04-30,"Flevoland",24,"Totaal",9,732
"274",2020-05-01,"Flevoland",24,"Totaal",14,746
"275",2020-05-02,"Flevoland",24,"Totaal",16,762
"276",2020-05-03,"Flevoland",24,"Totaal",2,764
"277",2020-05-04,"Flevoland",24,"Totaal",6,770
"278",2020-05-05,"Flevoland",24,"Totaal",15,785
"279",2020-05-06,"Flevoland",24,"Totaal",17,802
"280",2020-05-07,"Flevoland",24,"Totaal",5,807
"281",2020-05-08,"Flevoland",24,"Totaal",13,820
"282",2020-05-09,"Flevoland",24,"Totaal",14,834
"283",2020-05-10,"Flevoland",24,"Totaal",15,849
"284",2020-05-11,"Flevoland",24,"Totaal",1,850
"285",2020-05-12,"Flevoland",24,"Totaal",8,858
"286",2020-05-13,"Flevoland",24,"Totaal",3,861
"287",2020-05-14,"Flevoland",24,"Totaal",2,863
"288",2020-05-15,"Flevoland",24,"Totaal",6,869
"289",2020-05-16,"Flevoland",24,"Totaal",4,873
"290",2020-05-17,"Flevoland",24,"Totaal",6,879
"291",2020-05-18,"Flevoland",24,"Totaal",2,881
"292",2020-05-19,"Flevoland",24,"Totaal",1,882
"293",2020-05-20,"Flevoland",24,"Totaal",6,888
"294",2020-05-21,"Flevoland",24,"Totaal",5,893
"295",2020-05-22,"Flevoland",24,"Totaal",4,897
"296",2020-05-23,"Flevoland",24,"Totaal",0,897
"297",2020-05-24,"Flevoland",24,"Totaal",2,899
"298",2020-05-25,"Flevoland",24,"Totaal",1,900
"299",2020-05-26,"Flevoland",24,"Totaal",6,906
"300",2020-05-27,"Flevoland",24,"Totaal",5,911
"301",2020-05-28,"Flevoland",24,"Totaal",4,915
"302",2020-05-29,"Flevoland",24,"Totaal",3,918
"303",2020-05-30,"Flevoland",24,"Totaal",2,920
"304",2020-05-31,"Flevoland",24,"Totaal",6,926
"305",2020-06-01,"Flevoland",24,"Totaal",2,928
"306",2020-06-02,"Flevoland",24,"Totaal",0,928
"307",2020-06-03,"Flevoland",24,"Totaal",2,930
"308",2020-06-04,"Flevoland",24,"Totaal",8,938
"309",2020-06-05,"Flevoland",24,"Totaal",3,941
"310",2020-06-06,"Flevoland",24,"Totaal",4,945
"311",2020-06-07,"Flevoland",24,"Totaal",2,947
"312",2020-06-08,"Flevoland",24,"Totaal",0,947
"313",2020-06-09,"Flevoland",24,"Totaal",1,948
"314",2020-06-10,"Flevoland",24,"Totaal",3,951
"315",2020-06-11,"Flevoland",24,"Totaal",1,952
"316",2020-06-12,"Flevoland",24,"Totaal",3,955
"317",2020-06-13,"Flevoland",24,"Totaal",1,956
"318",2020-06-14,"Flevoland",24,"Totaal",2,958
"319",2020-06-15,"Flevoland",24,"Totaal",7,965
"320",2020-06-16,"Flevoland",24,"Totaal",1,966
"321",2020-06-17,"Flevoland",24,"Totaal",2,968
"322",2020-06-18,"Flevoland",24,"Totaal",3,971
"323",2020-06-19,"Flevoland",24,"Totaal",3,974
"324",2020-06-20,"Flevoland",24,"Totaal",0,974
"325",2020-06-21,"Flevoland",24,"Totaal",0,974
"326",2020-06-22,"Flevoland",24,"Totaal",0,974
"327",2020-06-23,"Flevoland",24,"Totaal",-2,972
"328",2020-06-24,"Flevoland",24,"Totaal",4,976
"329",2020-06-25,"Flevoland",24,"Totaal",1,977
"330",2020-06-26,"Flevoland",24,"Totaal",0,977
"331",2020-06-27,"Flevoland",24,"Totaal",2,979
"332",2020-06-28,"Flevoland",24,"Totaal",2,981
"333",2020-06-29,"Flevoland",24,"Totaal",0,981
"334",2020-06-30,"Flevoland",24,"Totaal",3,984
"335",2020-07-01,"Flevoland",24,"Totaal",1,985
"336",2020-07-02,"Flevoland",24,"Totaal",0,985
"337",2020-07-03,"Flevoland",24,"Totaal",1,986
"338",2020-07-04,"Flevoland",24,"Totaal",2,988
"339",2020-07-05,"Flevoland",24,"Totaal",0,988
"340",2020-07-06,"Flevoland",24,"Totaal",0,988
"341",2020-07-07,"Flevoland",24,"Totaal",0,988
"342",2020-07-08,"Flevoland",24,"Totaal",0,988
"343",2020-07-09,"Flevoland",24,"Totaal",0,988
"344",2020-07-10,"Flevoland",24,"Totaal",-6,982
"345",2020-07-11,"Flevoland",24,"Totaal",0,982
"346",2020-07-12,"Flevoland",24,"Totaal",0,982
"347",2020-07-13,"Flevoland",24,"Totaal",0,982
"348",2020-07-14,"Flevoland",24,"Totaal",0,982
"349",2020-07-15,"Flevoland",24,"Totaal",0,982
"350",2020-07-16,"Flevoland",24,"Totaal",0,982
"351",2020-07-17,"Flevoland",24,"Totaal",-1,981
"352",2020-07-18,"Flevoland",24,"Totaal",0,981
"353",2020-07-19,"Flevoland",24,"Totaal",0,981
"354",2020-07-20,"Flevoland",24,"Totaal",1,982
"355",2020-07-21,"Flevoland",24,"Totaal",1,983
"356",2020-07-22,"Flevoland",24,"Totaal",0,983
"357",2020-07-23,"Flevoland",24,"Totaal",1,984
"358",2020-07-24,"Flevoland",24,"Totaal",2,986
"359",2020-07-25,"Flevoland",24,"Totaal",3,989
"360",2020-07-26,"Flevoland",24,"Totaal",1,990
"361",2020-07-27,"Flevoland",24,"Totaal",1,991
"362",2020-07-28,"Flevoland",24,"Totaal",2,993
"363",2020-07-29,"Flevoland",24,"Totaal",4,997
"364",2020-07-30,"Flevoland",24,"Totaal",1,998
"365",2020-07-31,"Flevoland",24,"Totaal",9,1007
"366",2020-08-01,"Flevoland",24,"Totaal",8,1015
"367",2020-08-02,"Flevoland",24,"Totaal",4,1019
"368",2020-08-03,"Flevoland",24,"Totaal",8,1027
"369",2020-08-04,"Flevoland",24,"Totaal",6,1033
"370",2020-08-05,"Flevoland",24,"Totaal",3,1036
"371",2020-08-06,"Flevoland",24,"Totaal",5,1041
"372",2020-08-07,"Flevoland",24,"Totaal",5,1046
"373",2020-08-08,"Flevoland",24,"Totaal",4,1050
"374",2020-08-09,"Flevoland",24,"Totaal",5,1055
"375",2020-08-10,"Flevoland",24,"Totaal",2,1057
"376",2020-08-11,"Flevoland",24,"Totaal",45,1102
"377",2020-08-12,"Flevoland",24,"Totaal",10,1112
"378",2020-08-13,"Flevoland",24,"Totaal",9,1121
"379",2020-08-14,"Flevoland",24,"Totaal",19,1140
"380",2020-08-15,"Flevoland",24,"Totaal",6,1146
"381",2020-08-16,"Flevoland",24,"Totaal",10,1156
"382",2020-08-17,"Flevoland",24,"Totaal",13,1169
"383",2020-08-18,"Flevoland",24,"Totaal",7,1176
"384",2020-08-19,"Flevoland",24,"Totaal",15,1191
"385",2020-08-20,"Flevoland",24,"Totaal",13,1204
"386",2020-08-21,"Flevoland",24,"Totaal",13,1217
"387",2020-08-22,"Flevoland",24,"Totaal",16,1233
"388",2020-08-23,"Flevoland",24,"Totaal",11,1244
"389",2020-08-24,"Flevoland",24,"Totaal",6,1250
"390",2020-08-25,"Flevoland",24,"Totaal",12,1262
"391",2020-08-26,"Flevoland",24,"Totaal",8,1270
"392",2020-08-27,"Flevoland",24,"Totaal",9,1279
"393",2020-08-28,"Flevoland",24,"Totaal",12,1291
"394",2020-08-29,"Flevoland",24,"Totaal",16,1307
"395",2020-08-30,"Flevoland",24,"Totaal",8,1315
"396",2020-08-31,"Flevoland",24,"Totaal",3,1318
"397",2020-09-01,"Flevoland",24,"Totaal",13,1331
"398",2020-09-02,"Flevoland",24,"Totaal",14,1345
"399",2020-09-03,"Flevoland",24,"Totaal",17,1362
"400",2020-09-04,"Flevoland",24,"Totaal",8,1370
"401",2020-09-05,"Flevoland",24,"Totaal",17,1387
"402",2020-09-06,"Flevoland",24,"Totaal",24,1411
"403",2020-09-07,"Flevoland",24,"Totaal",18,1429
"404",2020-09-08,"Flevoland",24,"Totaal",19,1448
"405",2020-09-09,"Flevoland",24,"Totaal",27,1475
"406",2020-09-10,"Flevoland",24,"Totaal",16,1491
"407",2020-09-11,"Flevoland",24,"Totaal",25,1516
"408",2020-09-12,"Flevoland",24,"Totaal",22,1538
"409",2020-09-13,"Flevoland",24,"Totaal",23,1561
"410",2020-09-14,"Flevoland",24,"Totaal",27,1588
"411",2020-09-15,"Flevoland",24,"Totaal",25,1613
"412",2020-09-16,"Flevoland",24,"Totaal",40,1653
"413",2020-09-17,"Flevoland",24,"Totaal",30,1683
"414",2020-09-18,"Flevoland",24,"Totaal",31,1714
"415",2020-09-19,"Flevoland",24,"Totaal",48,1762
"416",2020-09-20,"Flevoland",24,"Totaal",25,1787
"417",2020-09-21,"Flevoland",24,"Totaal",25,1812
"418",2020-09-22,"Flevoland",24,"Totaal",40,1852
"419",2020-02-27,"Friesland",21,"Totaal",NA,0
"420",2020-02-28,"Friesland",21,"Totaal",0,0
"421",2020-02-29,"Friesland",21,"Totaal",0,0
"422",2020-03-01,"Friesland",21,"Totaal",0,0
"423",2020-03-02,"Friesland",21,"Totaal",0,0
"424",2020-03-03,"Friesland",21,"Totaal",0,0
"425",2020-03-04,"Friesland",21,"Totaal",0,0
"426",2020-03-05,"Friesland",21,"Totaal",0,0
"427",2020-03-06,"Friesland",21,"Totaal",0,0
"428",2020-03-07,"Friesland",21,"Totaal",0,0
"429",2020-03-08,"Friesland",21,"Totaal",0,0
"430",2020-03-09,"Friesland",21,"Totaal",0,0
"431",2020-03-10,"Friesland",21,"Totaal",2,2
"432",2020-03-11,"Friesland",21,"Totaal",1,3
"433",2020-03-12,"Friesland",21,"Totaal",3,6
"434",2020-03-13,"Friesland",21,"Totaal",1,7
"435",2020-03-14,"Friesland",21,"Totaal",1,8
"436",2020-03-15,"Friesland",21,"Totaal",2,10
"437",2020-03-16,"Friesland",21,"Totaal",3,13
"438",2020-03-17,"Friesland",21,"Totaal",1,14
"439",2020-03-18,"Friesland",21,"Totaal",4,18
"440",2020-03-19,"Friesland",21,"Totaal",2,20
"441",2020-03-20,"Friesland",21,"Totaal",19,39
"442",2020-03-21,"Friesland",21,"Totaal",-6,33
"443",2020-03-22,"Friesland",21,"Totaal",1,34
"444",2020-03-23,"Friesland",21,"Totaal",5,39
"445",2020-03-24,"Friesland",21,"Totaal",2,41
"446",2020-03-25,"Friesland",21,"Totaal",10,51
"447",2020-03-26,"Friesland",21,"Totaal",17,68
"448",2020-03-27,"Friesland",21,"Totaal",13,81
"449",2020-03-28,"Friesland",21,"Totaal",15,96
"450",2020-03-29,"Friesland",21,"Totaal",23,119
"451",2020-03-30,"Friesland",21,"Totaal",5,124
"452",2020-03-31,"Friesland",21,"Totaal",7,131
"453",2020-04-01,"Friesland",21,"Totaal",14,145
"454",2020-04-02,"Friesland",21,"Totaal",20,165
"455",2020-04-03,"Friesland",21,"Totaal",17,182
"456",2020-04-04,"Friesland",21,"Totaal",17,199
"457",2020-04-05,"Friesland",21,"Totaal",16,215
"458",2020-04-06,"Friesland",21,"Totaal",7,222
"459",2020-04-07,"Friesland",21,"Totaal",6,228
"460",2020-04-08,"Friesland",21,"Totaal",33,261
"461",2020-04-09,"Friesland",21,"Totaal",36,297
"462",2020-04-10,"Friesland",21,"Totaal",32,329
"463",2020-04-11,"Friesland",21,"Totaal",15,344
"464",2020-04-12,"Friesland",21,"Totaal",18,362
"465",2020-04-13,"Friesland",21,"Totaal",13,375
"466",2020-04-14,"Friesland",21,"Totaal",9,384
"467",2020-04-15,"Friesland",21,"Totaal",10,394
"468",2020-04-16,"Friesland",21,"Totaal",29,423
"469",2020-04-17,"Friesland",21,"Totaal",22,445
"470",2020-04-18,"Friesland",21,"Totaal",11,456
"471",2020-04-19,"Friesland",21,"Totaal",14,470
"472",2020-04-20,"Friesland",21,"Totaal",3,473
"473",2020-04-21,"Friesland",21,"Totaal",6,479
"474",2020-04-22,"Friesland",21,"Totaal",13,492
"475",2020-04-23,"Friesland",21,"Totaal",7,499
"476",2020-04-24,"Friesland",21,"Totaal",12,511
"477",2020-04-25,"Friesland",21,"Totaal",4,515
"478",2020-04-26,"Friesland",21,"Totaal",4,519
"479",2020-04-27,"Friesland",21,"Totaal",1,520
"480",2020-04-28,"Friesland",21,"Totaal",2,522
"481",2020-04-29,"Friesland",21,"Totaal",4,526
